"id","word","answer"
"1725","a Tuesday","un mart"
"1726","a material, element","un material"
"1727","a shade, tint, nuance","un matiz"
"1728","a May","un mayo"
"1729","a corn, maize","un maíz"
"1730","a mechanism","un mecanismo"
"1731","a medicine, drug","un medicamento"
"1732","a menu","un menú"
"1733","a market","un mercado"
"1734","a month","un mes"
"1735","a meter, subway","un metro"
"1736","a member, limb","un miembro"
"1737","a mineral, ore","un mineral"
"1738","a minute","un minuto"
"1739","a myth","un mito"
"1740","a way, manner","un modo"
"1741","a mold, cast, pattern","un molde"
"1742","a moment, time","un momento"
"1743","a monster, monstrosity","un monstruo"
"1744","an assembly, staging","un montaje"
"1745","a monument","un monumento"
"1746","a boy","un muchacho"
"1747","a world","un mundo"
"1748","a municipality, town","un municipio"
"1749","a museum","un museo"
"1750","a marble","un mármol"
"1751","a muscle","un músculo"
"1752","a musician","un músico"
"1753","a birth, origin","un nacimiento"
"1754","a drug trafficking","un narcotráfico"
"1755","a narrator","un narrador"
"1756","a browser, navigator","un navegador"
"1757","a nest","un nido"
"1758","a level","un nivel"
"1759","a name, noun","un nombre"
"1760","a northwest","un noroeste"
"1761","a November","un noviembre"
"1762","a boyfriend, groom","un novio"
"1763","an object, thing","un objeto"
"1764","an obstacle","un obstáculo"
"1765","an October","un octubre"
"1766","a west","un oeste"
"1767","an eye","un ojo"
"1768","an operator","un operador"
"1769","an opponent","un opositor"
"1770","an optimism","un optimismo"
"1771","an organism, (human) body","un organismo"
"1772","a pride","un orgullo"
"1773","an East","un oriente"
"1774","a gold","un oro"
"1775","a bear","un oso"
"1776","an oxygen","un oxígeno"
"1777","a hearing, ear","un oído"
"1778","a pact, agreement","un pacto"
"1779","a payment","un pago"
"1780","a landscape","un paisaje"
"1781","a stick, pole","un palo"
"1782","a bread","un pan"
"1783","a panel, screen","un panel"
"1784","a pants, trousers","un pantalón"
"1785","a package, packet","un paquete"
"1786","a pair, couple (m)","un par"
"1787","a paradise","un paraíso"
"1788","an opinion, looks","un parecer"
"1789","a labor strike, attack","un paro"
"1790","a park","un parque"
"1791","a party, group, (sports) match","un partido"
"1792","a birth","un parto"
"1793","a fare, passage, lane","un pasaje"
"1794","a passenger","un pasajero"
"1795","a walk, ride","un paseo"
"1796","a hall, corridor","un pasillo"
"1797","a shepherd, pastor","un pastor"
"1798","an employer, landlord, patron saint","un patrón"
"1799","a sin","un pecado"
"1800","a piece, bit","un pedazo"
"1801","a hair","un pelo"
"1802","a slope, descent, earring","un pendiente"
"1803","a thought, thinking","un pensamiento"
"1804","a newspaper, periodical","un periódico"
"1805","a permission, permit","un permiso"
"1806","a fish","un pescado"
"1807","a fisherman","un pescador"
"1808","a piano","un piano"
"1809","a beak, peak","un pico"
"1810","a y p.: and a bit","un pico"
"1811","a pillar, column","un pilar"
"1812","a deadline, installment","un plazo"
"1813","a lead (metal), bullet","un plomo"
"1814","a plastic","un plástico"
"1815","a settler, resident","un poblador"
"1816","a poem","un poema"
"1817","a dust, powder","un polvo"
"1818","a politician","un político"
"1819","a bearer, carrier","un portador"
"1820","a spokesperson, mouthpiece","un portavoz"
"1821","a dessert","un postre"
"1822","a well, shaft","un pozo"
"1823","a price, cost, value","un precio"
"1824","a prejudice","un prejuicio"
"1825","a prize, reward","un premio"
"1826","a present","un presente"
"1827","a prisoner","un preso"
"1828","a pretext, excuse","un pretexto"
"1829","a cousin","un primo"
"1830","a prisoner","un prisionero"
"1831","a procedure, proceedings","un procedimiento"
"1832","a process, procedure","un proceso"
"1833","a producer","un productor"
"1834","a program, plan","un programa"
"1835","an owner","un propietario"
"1836","an intention, purpose","un propósito"
"1837","a supplier, dealer","un proveedor"
"1838","a loan, borrowing","un préstamo"
"1839","a pulse, pulsation","un pulso"
"1840","a fist, handle, cuff","un puño"
"1841","a panic","un pánico"
"1842","a feature, trait","un rasgo"
"1843","a mouse, rat","un ratón"
"1844","a ray, beam, lightning","un rayo"
"1845","a realism","un realismo"
"1846","a receiver, recipient","un receptor"
"1847","a rejection, refusal","un rechazo"
"1848","a grounds, precincts","un recinto"
"1849","a recognition, acknowledgment","un reconocimiento"
"1850","a clipping, cutting, trimming","un recorte"
"1851","a reflection","un reflejo"
"1852","a register, record","un registro"
"1853","a regulations, rules","un reglamento"
"1854","a reign, rule","un reinado"
"1855","a rebirth, Renaissance","un renacimiento"
"1856","a grudge, spite","un rencor"
"1857","a yield, output, efficiency","un rendimiento"
"1858","a distribution, delivery","un reparto"
"1859","a requirement, request, summons","un requerimiento"
"1860","a rescue, ransom","un rescate"
"1861","a residue, waste","un residuo"
"1862","a support, backing, back","un respaldo"
"1863","a brightness, radiance","un resplandor"
"1864","a rest, remainder, leftover","un resto"
"1865","a summary","un resumen"
"1866","a withdrawal, retreat","un retiro"
"1867","a challenge, defiance","un reto"
"1868","a revolver, E3085gun","un revólver"
"1869","a king","un rey"
"1870","a risk","un riesgo"
"1871","a corner, nook","un rincón"
"1872","a rhythm","un ritmo"
"1873","a rite, ritual","un rito"
"1874","a ritual, rite","un ritual"
"1875","a dew","un rocío"
"1876","a roll, coil","un rollo"
"1877","a romance","un romance"
"1878","a noise","un ruido"
"1879","a direction, course, bearing","un rumbo"
"1880","a rumor, murmur","un rumor"
"1881","a river","un río"
"1882","a taste, flavor, sensation","un sabor"
"1883","a sack, bag, plunder","un saco"
"1884","a sacrifice","un sacrificio"
"1885","a salary, wages","un salario"
"1886","a hall, room","un salón"
"1887","a sergeant","un sargento"
"1888","a satellite","un satélite"
"1889","a secretary","un secretario"
"1890","a follow-up","un seguimiento"
"1891","a stamp, seal","un sello"
"1892","a semester","un semestre"
"1893","a (foot) path","un sendero"
"1894","a sense, feeling","un sentido"
"1895","a September","un septiembre"
"1896","a being","un ser"
"1897","a service, helpfulness","un servicio"
"1898","a servant","un servidor"
"1899","a sex","un sexo"
"1900","a century, age","un siglo"
"1901","a meaning","un significado"
"1902","a silence","un silencio"
"1903","an armchair, seat","un sillón"
"1904","a place, space","un sitio"
"1905","a member, partner","un socio"
"1906","a software","un software"
"1907","an event, incident","un suceso"
"1908","a successor","un sucesor"
"1909","a salary, pay","un sueldo"
"1910","a ground, floor","un suelo"
"1911","a suffering","un sufrimiento"
"1912","a symbol","un símbolo"
"1913","a syndrome","un síndrome"
"1914","a symptom","un síntoma"
"1915","a taxi, cab","un taxi"
"1916","a roof","un techo"
"1917","a keyboard","un teclado"
"1918","a television set","un televisor"
"1919","a phone, telephone","un teléfono"
"1920","a theme, subject, topic","un tema"
"1921","a tremor, shudder, shiver","un temblor"
"1922","a tennis","un teni"
"1923","a lieutenant, deputy mayor","un teniente"
"1924","a third","un tercio"
"1925","a ground, earth, terrain","un terreno"
"1926","a territory","un territorio"
"1927","a treasure, thesaurus","un tesoro"
"1928","a will, testament","un testamento"
"1929","a testimony, evidence","un testimonio"
"1930","a doorbell, bell, seal, stamp","un timbre"
"1931","a tone","un tono"
"1932","a touch, ringing, warning","un toque"
"1933","a tournament","un torneo"
"1934","a bull","un toro"
"1935","a work, job, effort","un trabajo"
"1936","a rag, cloth","un trapo"
"1937","a treatment, processing","un tratamiento"
"1938","a train, convoy","un tren"
"1939","a triumph, victory","un triunfo"
"1940","a triangle","un triángulo"
"1941","a traffic, trade","un tráfico"
"1942","a procedure, step, requirement","un trámite"
"1943","a traffic, transit","un tránsito"
"1944","a title, heading","un título"
"1945","a tunnel","un túnel"
"1946","a threshold, outset","un umbral"
"1947","a universe","un universo"
"1948","a value, worth","un valor"
"1949","a male, man","un varón"
"1950","a (drinking) glass, vase","un vaso"
"1951","a neighbor","un vecino"
"1952","a salesperson","un vendedor"
"1953","a poison, venom","un veneno"
"1954","a summer","un verano"
"1955","a verb","un verbo"
"1956","a verse, poem","un verso"
"1957","a vice president","un vicepresidente"
"1958","a vice, bad habit, defect","un vicio"
"1959","a glass, pane","un vidrio"
"1960","a womb, belly","un vientre"
"1961","a violin","un violín"
"1962","a steering wheel","un volante"
"1963","a volcano","un volcán"
"1964","a volume","un volumen"
"1965","a whisky","un whisky"
"1966","a shoe","un zapato"
"1967","a zest, spirit, heart","un ánimo"
"1968","a tree","un árbol"
"1969","an emphasis","un énfasi"
"1970","a success","un éxito"
"1971","an idol","un ídolo"
"1972","a grandmother","una abuela"
"1973","an academy","una academia"
"1974","an action, act, deed","una acción"
"1975","an acceptance, approval","una aceptación"
"1976","an actress","una actriz"
"1977","an action, acting","una actuación"
"1978","a present (time)","una actualidad"
"1979","an accusation, charge","una acusación"
"1980","an administration","una administración"
"1981","an adolescence","una adolescencia"
"1982","an adoption","una adopción"
"1983","an acquisition","una adquisición"
"1984","a warning, notice","una advertencia"
"1985","a fondness, interest","una afición"
"1986","a statement, assertion","una afirmación"
"1987","a diary, agenda, schedule","una agenda"
"1988","an aggression, attack","una agresión"
"1989","a needle, spire, stylus","una aguja"
"1990","a dawn, daybreak","una alba"
"1991","an alert","una alerta"
"1992","a rug, carpet, mat","una alfombra"
"1993","an alliance","una alianza"
"1994","a soul","una alma"
"1995","an alternative","una alternativa"
"1996","an allusion, hint","una alusión"
"1997","a bitterness, sorrow","una amargura"
"1998","an ambition","una ambición"
"1999","a friend (f)","una amiga"
"2000","an enlargement, extension","una ampliación"
"2001","an anguish, distress","una angustia"
"2002","an antiquity, seniority","una antigüedad"
"2003","an anecdote","una anécdota"
"2004","an appearance, apparition","una aparición"
"2005","an approval, consent","una aprobación"
"2006","a wager, bet","una apuesta"
"2007","a spider","una araña"
"2008","an architecture","una arquitectura"
"2009","a subject, course","una asignatura"
"2010","an attendance, assistance, aid","una asistencia"
"2011","an association","una asociación"
"2012","an atmosphere, environment","una atmósfera"
"2013","an audience, hearing","una audiencia"
"2014","a classroom","una aula"
"2015","an autonomy, range","una autonomía"
"2016","an authorization","una autorización"
"2017","a bird","una ave"
"2018","an adventure","una aventura"
"2019","a help, aid","una ayuda"
"2020","a flag","una bandera"
"2021","a beard","una barba"
"2022","a bar, rod, rail","una barra"
"2023","a barrier, obstacle","una barrera"
"2024","a garbage, rubbish","una basura"
"2025","a scholarship, grant","una beca"
"2026","a beauty","una belleza"
"2027","a Bible","una biblia"
"2028","a library","una biblioteca"
"2029","a welcome, greeting","una bienvenida"
"2030","a biography","una biografía"
"2031","a biology","una biología"
"2032","a mouth, entrance, opening","una boca"
"2033","a cellar, pantry, warehouse","una bodega"
"2034","a ball, sphere","una bola"
"2035","a bomb, explosion, pump","una bomba"
"2036","a goodness, kindness","una bondad"
"2037","a boot, wineskin","una bota"
"2038","a bottle, flask","una botella"
"2039","a bubble","una burbuja"
"2040","a mockery, joke, trick","una burla"
"2041","a search, hunt","una busca"
"2042","a vault, dome","una bóveda"
"2043","a search","una búsqueda"
"2044","a head, header","una cabecera"
"2045","a quality","una calidad"
"2046","a street","una calle"
"2047","a bed (furniture)","una cama"
"2048","a van, bus","una camioneta"
"2049","a layer, coat","una capa"
"2050","a capture, snapshot, screenshot","una captura"
"2051","a characteristic, aspect","una característica"
"2052","a meat, flesh","una carne"
"2053","a folder, file","una carpeta"
"2054","a career, course, race","una carrera"
"2055","a cart, wagon","una carreta"
"2056","a letter, (playing) card","una carta"
"2057","a wallet, satchel","una cartera"
"2058","a cottage","una casita"
"2059","a chance, coincidence","una casualidad"
"2060","a cathedral","una catedral"
"2061","a category","una categoría"
"2062","a catastrophe","una catástrofe"
"2063","a hunting (game)","una caza"
"2064","a cane, reed","una caña"
"2065","a nearness, proximity","una cercanía"
"2066","a ceremony","una ceremonia"
"2067","a certainty","una certeza"
"2068","a talk, chat","una charla"
"2069","a girl, female","una chica"
"2070","a chimney, fireplace","una chimenea"
"2071","a scar","una cicatriz"
"2072","a science, knowledge","una ciencia"
"2073","a summit, peak, top","una cima"
"2074","a surgery","una cirugía"
"2075","a citizenship, citizens","una ciudadanía"
"2076","a civilization","una civilización"
"2077","a kind, class, order","una clase"
"2078","a classification","una clasificación"
"2079","a clinic","una clínica"
"2080","a coverage","una cobertura"
"2081","a cocaine, coke","una coca"
"2082","a kitchen","una cocina"
"2083","a coincidence","una coincidencia"
"2084","a collaboration","una colaboración"
"2085","a colony, cologne","una colonia"
"2086","a column, spine","una columna"
"2087","a combination","una combinación"
"2088","a comedy, play, pretense","una comedia"
"2089","a food, meal","una comida"
"2090","a commission, committee","una comisión"
"2091","a competition, contest","una competencia"
"2092","a competition, contest","una competición"
"2093","a composition, makeup, essay","una composición"
"2094","a shopping, buy, purchase","una compra"
"2095","an understanding","una comprensión"
"2096","a community","una comunidad"
"2097","a concentration, gathering","una concentración"
"2098","a conception","una concepción"
"2099","a shell","una concha"
"2100","a conscience, consciousness","una conciencia"
"2101","a conclusion, end","una conclusión"
"2102","a sentence (in prison), penalty","una condena"
"2103","a condition","una condición"
"2104","a conduct, behavior","una conducta"
"2105","a conference, lecture","una conferencia"
"2106","a confession, admission","una confesión"
"2107","a confidence, trust","una confianza"
"2108","a confusion","una confusión"
"2109","a conquest","una conquista"
"2110","a conservation","una conservación"
"2111","a consideration, regard","una consideración"
"2112","a watchword, motto, slogan","una consigna"
"2113","a console","una consola"
"2114","a constitution","una constitución"
"2115","a contamination, pollution","una contaminación"
"2116","a continuity","una continuidad"
"2117","a contradiction","una contradicción"
"2118","a contribution","una contribución"
"2119","a controversy","una controversia"
"2120","a conversation","una conversación"
"2121","a conversion, change","una conversión"
"2122","a coordination","una coordinación"
"2123","a mountain range","una cordillera"
"2124","a correspondence, connection","una correspondencia"
"2125","a corruption","una corrupción"
"2126","a thing","una cosa"
"2127","a harvest, crop","una cosecha"
"2128","a little thing","una cosita"
"2129","a habit, custom, usage","una costumbre"
"2130","a creation","una creación"
"2131","a belief","una creencia"
"2132","a cream","una crema"
"2133","a creature, child","una criatura"
"2134","a cross, burden","una cruz"
"2135","a breeding, raising","una cría"
"2136","a (city) block","una cuadra"
"2137","a quality, attribute","una cualidad"
"2138","a covering, top, lid","una cubierta"
"2139","a socket, basin, bowl","una cuenca"
"2140","a cord, rope","una cuerda"
"2141","a question, matter","una cuestión"
"2142","a blame, fault","una culpa"
"2143","a summit, top","una cumbre"
"2144","a priest (m), cure (f)","una cura"
"2145","a curiosity, quaintness","una curiosidad"
"2146","a jail, prison","una cárcel"
"2147","a cell (biology)","una célula"
"2148","a cupola, dome","una cúpula"
"2149","a lady, dame","una dama"
"2150","a decision","una decisión"
"2151","a declaration, statement","una declaración"
"2152","a decoration","una decoración"
"2153","a dedication, devotion","una dedicación"
"2154","a deficiency, lack","una deficiencia"
"2155","a definition","una definición"
"2156","a delegation","una delegación"
"2157","a petition, request, demand","una demanda"
"2158","a demonstration","una demostración"
"2159","a name, denomination","una denominación"
"2160","an accusation","una denuncia"
"2161","a dependence, dependency","una dependencia"
"2162","a defeat, loss","una derrota"
"2163","a disappearance","una desaparición"
"2164","an unloading, discharge","una descarga"
"2165","a description","una descripción"
"2166","a desperation, exasperation","una desesperación"
"2167","a misfortune, bad luck","una desgracia"
"2168","a goodbye, farewell","una despedida"
"2169","a detention, arrest","una detención"
"2170","a debt","una deuda"
"2171","a diabetes","una diabet"
"2172","a dictatorship","una dictadura"
"2173","a diet","una dieta"
"2174","a difficulty, obstacle","una dificultad"
"2175","a dimension, size","una dimensión"
"2176","a dynamics","una dinámica"
"2177","a direction, address","una dirección"
"2178","a discrimination","una discriminación"
"2179","a reduction, decrease","una disminución"
"2180","a disposal, disposition","una disposición"
"2181","a dispute, argument, quarrel","una disputa"
"2182","a distinction","una distinción"
"2183","a diversity, variety","una diversidad"
"2184","a doctrine, teachings","una doctrina"
"2185","a documentation","una documentación"
"2186","a donation","una donación"
"2187","a courtesy title (f), Mrs.","una doña"
"2188","a drug","una droga"
"2189","a duration, length","una duración"
"2190","a decade","una década"
"2191","an economy, economics, thriftiness","una economía"
"2192","an edition, publication","una edición"
"2193","an election, choice","una elección"
"2194","an elimination","una eliminación"
"2195","an embassy","una embajada"
"2196","a ship, embarkation","una embarcación"
"2197","an emergency","una emergencia"
"2198","a radiation, release, dispersion, broadcast, emission","una emisión"
"2199","an emotion, excitement","una emoción"
"2200","a poll, survey, inquiry","una encuesta"
"2201","an illness, sickness","una enfermedad"
"2202","a teaching, instruction","una enseñanza"
"2203","an insides, bowels","una entraña"
"2204","a delivery","una entrega"
"2205","an interview, meeting","una entrevista"
"2206","an envy","una envidia"
"2207","a stairs, ladder","una escalera"
"2208","a scarcity, shortage","una escasez"
"2209","a scene, stage, setting","una escena"
"2210","a slavery","una esclavitud"
"2211","a writing, scripture","una escritura"
"2212","a sculpture, carving","una escultura"
"2213","a sphere, globe","una esfera"
"2214","a speculation, conjecture","una especulación"
"2215","a wife","una esposa"
"2216","a corner","una esquina"
"2217","a stability","una estabilidad"
"2218","a statistic","una estadística"
"2219","a stay, stance, ranch","una estancia"
"2220","a statue","una estatua"
"2221","a stature, height","una estatura"
"2222","an estimate","una estimación"
"2223","a star","una estrella"
"2224","a structure","una estructura"
"2225","a stupidity, stupid thing","una estupidez"
"2226","a stage, period","una etapa"
"2227","a label, etiquette","una etiqueta"
"2228","an evaluation, assessment","una evaluación"
"2229","an exception","una excepción"
"2230","an excursion","una excursión"
"2231","an excuse","una excusa"
"2232","an exhibition, showing","una exhibición"
"2233","an explanation","una explicación"
"2234","an exploration","una exploración"
"2235","an expulsion, ejection","una expulsión"
"2236","an extinction","una extinción"
"2237","an ease, facility","una facilidad"
"2238","a reputation, fame","una fama"
"2239","a family","una familia"
"2240","a pharmacy, drugstore","una farmacia"
"2241","a fauna, wildlife","una fauna"
"2242","a date, day","una fecha"
"2243","a federation","una federación"
"2244","a fiber, grain","una fibra"
"2245","a fever, excitement","una fiebre"
"2246","a party, feast","una fiesta"
"2247","a philosophy","una filosofía"
"2248","a purpose, aim","una finalidad"
"2249","a financing, funding","una financiación"
"2250","a treasury, finances","una finanza"
"2251","a company, signature, signing","una firma"
"2252","a firmness","una firmeza"
"2253","an arrow, dart","una flecha"
"2254","a fleet","una flota"
"2255","a formation, education","una formación"
"2256","a fortress, strength","una fortaleza"
"2257","a photo, picture","una foto"
"2258","a photograph","una fotografía"
"2259","a frequency","una frecuencia"
"2260","a frustration","una frustración"
"2261","a source","una fuente"
"2262","a strength, force, power","una fuerza"
"2263","a flight, escape","una fuga"
"2264","a function, meeting","una función"
"2265","a fusion, union","una fusión"
"2266","a factory, manufacture","una fábrica"
"2267","a gala (performance/ dinner)","una gala"
"2268","a galaxy","una galaxia"
"2269","a gallery, balcony","una galería"
"2270","a range, musical scale","una gama"
"2271","a desire","una gana"
"2272","a gain, profit","una ganancia"
"2273","a throat, gorge","una garganta"
"2274","a generation","una generación"
"2275","a people","una gente"
"2276","a geography","una geografía"
"2277","a glory, fame","una gloria"
"2278","a government, management","una gobernación"
"2279","a drop","una gota"
"2280","a (pl) thank you","una gracia"
"2281","a grace, favor","una gracia"
"2282","a war, warfare","una guerra"
"2283","a guitar","una guitarra"
"2284","a guide, leader","una guía"
"2285","a room, bedroom, habitat","una habitación"
"2286","a speech, talking","una habla"
"2287","a ranch","una hacienda"
"2288","a hunger, starvation","una hambre"
"2289","a deed, heroic feat","una hazaña"
"2290","a hectare","una hectárea"
"2291","a female, woman","una hembra"
"2292","a sister","una hermana"
"2293","a tool","una herramienta"
"2294","an herb, grass, weed","una hierba"
"2295","a daughter","una hija"
"2296","an ant","una hormiga"
"2297","a hormone","una hormona"
"2298","a humanity, mankind","una humanidad"
"2299","an idea","una idea"
"2300","an identity","una identidad"
"2301","an illustration","una ilustración"
"2302","an image, picture","una imagen"
"2303","an impatience","una impaciencia"
"2304","an import, importation","una importación"
"2305","an importance","una importancia"
"2306","an impression, printing","una impresión"
"2307","an uncertainty","una incertidumbre"
"2308","a slope, incline, tendency","una inclinación"
"2309","an indication","una indicación"
"2310","an industry, factory","una industria"
"2311","an inflation","una inflación"
"2312","an influence","una influencia"
"2313","an information","una información"
"2314","an infrastructure","una infraestructura"
"2315","an innovation","una innovación"
"2316","an innocence","una inocencia"
"2317","an inspiration, inhalation","una inspiración"
"2318","an instance","una instancia"
"2319","an institution","una institución"
"2320","an instruction","una instrucción"
"2321","an integration","una integración"
"2322","an integrity","una integridad"
"2323","an intelligence","una inteligencia"
"2324","an interpretation, interpreting","una interpretación"
"2325","an intervention","una intervención"
"2326","a private life, intimacy","una intimidad"
"2327","a flood, deluge","una inundación"
"2328","an investment, outlay","una inversión"
"2329","an investigation","una investigación"
"2330","an invitation","una invitación"
"2331","an irony","una ironía"
"2332","an island","una isla"
"2333","a left","una izquierda"
"2334","a cage, crate, playpen","una jaula"
"2335","a hierarchy, rank","una jerarquía"
"2336","a jewel, treasure","una joya"
"2337","a move, play","una jugada"
"2338","a justification","una justificación"
"2339","a youth","una juventud"
"2340","a lagoon","una laguna"
"2341","a wool","una lana"
"2342","a (tin) can","una lata"
"2343","a milk","una leche"
"2344","a reading","una lectura"
"2345","a legislation","una legislación"
"2346","a slowness","una lentitud"
"2347","a legend","una leyenda"
"2348","a firewood","una leña"
"2349","a league, elastic band","una liga"
"2350","a cleanliness, purity","una limpieza"
"2351","a call, knock","una llamada"
"2352","a key, faucet, wrench","una llave"
"2353","a town, locality","una localidad"
"2354","a madness, insanity","una locura"
"2355","a length, longitude","una longitud"
"2356","a moon","una luna"
"2357","a light","una luz"
"2358","a shame, pity","una lástima"
"2359","a logic","una lógica"
"2360","a wood","una madera"
"2361","a mother","una madre"
"2362","a maturity, ripeness","una madurez"
"2363","a magic","una magia"
"2364","an evil, wickedness","una maldad"
"2365","a stain, spot","una mancha"
"2366","a sleeve","una manga"
"2367","a maneuver, operation","una maniobra"
"2368","a mark, brand, trademark","una marca"
"2369","a wave, tide, ebb","una marea"
"2370","a butterfly, wing nut","una mariposa"
"2371","a mass, dough, bulk, crowd","una masa"
"2372","a morning, tomorrow","una mañana"
"2373","a medal, medallion","una medalla"
"2374","a medicine","una medicina"
"2375","a measure","una medida"
"2376","a meditation","una meditación"
"2377","an improvement","una mejora"
"2378","a melody","una melodía"
"2379","a memory","una memoria"
"2380","a mention","una mención"
"2381","a mind","una mente"
"2382","a favor, mercy","una merced"
"2383","a goal, aim, purpose","una meta"
"2384","a honey","una miel"
"2385","a shit, crap, excrement","una mierda"
"2386","a migration","una migración"
"2387","a mining","una minería"
"2388","a minority","una minoría"
"2389","a gaze, look","una mirada"
"2390","a misery, wretchedness","una miseria"
"2391","a mission, task","una misión"
"2392","a fashion, form","una moda"
"2393","a mode, manner","una modalidad"
"2394","a mobility, movement","una movilidad"
"2395","a girl","una muchacha"
"2396","a proof, sample, sign","una muestra"
"2397","a multitude","una multitud"
"2398","a machine","una máquina"
"2399","a buttocks, backside, bottom","una nalga"
"2400","an orange (fruit)","una naranja"
"2401","a narrative, story","una narrativa"
"2402","a nature, character","una naturaleza"
"2403","a spacecraft, ship","una nave"
"2404","a navigation, shipping","una navegación"
"2405","a Christmas","una navidad"
"2406","a negotiation","una negociación"
"2407","a snow","una nieve"
"2408","a child, young girl","una niña"
"2409","a night, evening","una noche"
"2410","a notion, idea","una noción"
"2411","a standard, pattern, norm","una norma"
"2412","a note, grade","una nota"
"2413","a news","una noticia"
"2414","a girlfriend, bride","una novia"
"2415","a cloud","una nube"
"2416","an obligation","una obligación"
"2417","an observation","una observación"
"2418","an opportunity, occasion","una ocasión"
"2419","an offer, bid, supply","una oferta"
"2420","an office","una oficina"
"2421","a wave, ripple","una onda"
"2422","an option, choice","una opción"
"2423","an operation","una operación"
"2424","an opinion, view","una opinión"
"2425","an opportunity, chance","una oportunidad"
"2426","an opposition","una oposición"
"2427","an order","una orden"
"2428","an ear","una oreja"
"2429","a shore, edge","una orilla"
"2430","an orchestra, dance band","una orquesta"
"2431","a patience","una paciencia"
"2432","a straw, thatching","una paja"
"2433","a dove","una paloma"
"2434","a potato","una papa"
"2435","an (interior) wall","una pared"
"2436","a couple, pair","una pareja"
"2437","a parish","una parroquia"
"2438","a participation, involvement","una participación"
"2439","a passion, desire","una pasión"
"2440","a pill, capsule","una pastilla"
"2441","a kick, punt","una patada"
"2442","a native land, fatherland","una patria"
"2443","a pause","una pausa"
"2444","a peace","una paz"
"2445","a fight, quarrel","una pelea"
"2446","a movie, film","una película"
"2447","a trouble","una pena"
"2448","a perfection","una perfección"
"2449","a person","una persona"
"2450","a perspective","una perspectiva"
"2451","a nightmare","una pesadilla"
"2452","a peseta (money)","una peseta"
"2453","an eyelash","una pestaña"
"2454","a pity, mercy","una piedad"
"2455","a leg","una pierna"
"2456","a stack, pile","una pila"
"2457","a painting, paint","una pintura"
"2458","a clue, track, trace","una pista"
"2459","a silver, money","una plata"
"2460","a platform, springboard","una plataforma"
"2461","a beach, seaside","una playa"
"2462","a population","una población"
"2463","a poverty, lack, scarcity","una pobreza"
"2464","a politics, policy","una política"
"2465","a part, portion, share","una porción"
"2466","a possession","una posesión"
"2467","a possibility","una posibilidad"
"2468","a power, potential","una potencia"
"2469","a precision","una precisión"
"2470","a preference","una preferencia"
"2471","a question","una pregunta"
"2472","a preparation, training","una preparación"
"2473","a dam, prisoner (f)","una presa"
"2474","a benefit, lending of service","una prestación"
"2475","a pretension, claim, aspiration","una pretensión"
"2476","a prevention, warning","una prevención"
"2477","a spring, springlike","una primavera"
"2478","a princess","una princesa"
"2479","a prison, imprisonment","una prisión"
"2480","a probability","una probabilidad"
"2481","a problems, difficulties","una problemática"
"2482","a procession","una procesión"
"2483","a depth, profundity","una profundidad"
"2484","a programming, scheduling","una programación"
"2485","an advertising, propaganda","una propaganda"
"2486","a property","una propiedad"
"2487","a proportion","una proporción"
"2488","a proposition","una proposición"
"2489","a proposal, proposition","una propuesta"
"2490","a protection","una protección"
"2491","an objection, protest","una protesta"
"2492","a projection, screening","una proyección"
"2493","an advertising, publicity","una publicidad"
"2494","a door","una puerta"
"2495","a pupil","una pupila"
"2496","a purity, chastity","una pureza"
"2497","a page","una página"
"2498","a chemistry, chemist","una química"
"2499","a radio","una radio"
"2500","a race, lineage","una raza"
"2501","a reason","una razón"
"2502","a fulfillment, realization","una realización"
"2503","a reception, waiting room","una recepción"
"2504","a recipe, prescription","una receta"
"2505","a recovery, recuperation","una recuperación"
"2506","a network, net, system","una red"
"2507","a reduction","una reducción"
"2508","a reference, allusion","una referencia"
"2509","a reflection","una reflexión"
"2510","a rule, ruler, regulation","una regla"
"2511","a queen","una reina"
"2512","a relationship, relation","una relación"
"2513","a relevance","una relevancia"
"2514","a religion","una religión"
"2515","a repair, reparation","una reparación"
"2516","a representation","una representación"
"2517","a residence","una residencia"
"2518","a resistance, opposition","una resistencia"
"2519","a restoration, renovation","una restauración"
"2520","a restriction","una restricción"
"2521","a retreat, withdrawal","una retirada"
"2522","a meeting, reunion","una reunión"
"2523","a checking revision","una revisión"
"2524","a riches, wealth","una riqueza"
"2525","a laugh, chuckle","una risa"
"2526","a knee","una rodilla"
"2527","a round","una ronda"
"2528","a wheel","una rueda"
"2529","a route","una ruta"
"2530","a wisdom, knowledge","una sabiduría"
"2531","a salt","una sal"
"2532","an exit, escape, outcome","una salida"
"2533","a health","una salud"
"2534","a salvation, rescue","una salvación"
"2535","a sanction, approval, penalty","una sanción"
"2536","a blood","una sangre"
"2537","a saint (f)","una santa"
"2538","a section, cut","una sección"
"2539","a secretary","una secretaría"
"2540","a thirst","una sed"
"2541","a silk","una seda"
"2542","a security, safety","una seguridad"
"2543","a week","una semana"
"2544","a sensation, feeling","una sensación"
"2545","a separation","una separación"
"2546","a session, meeting","una sesión"
"2547","a sign, mark, seal","una seña"
"2548","a Mrs., lady, madam","una señora"
"2549","a young woman","una señorita"
"2550","a sympathy, affinity","una simpatía"
"2551","a sovereignty","una soberanía"
"2552","a society","una sociedad"
"2553","a loneliness, solitude","una soledad"
"2554","a request, application","una solicitud"
"2555","a solidarity, togetherness","una solidaridad"
